CMDLINE xvfb-run /usr/bin/python3 train.py --config ../exps/templates/bc.json --dataset /home/zhangel9/snap/snapd-desktop-integration/83/Desktop/Working/Behaviour-Cloning/robomimic/robomimic/datasets/lift/ph/low_dim_v141.hdf5
MEM 1.500000 1720036009.4562
MEM 1.500000 1720036009.5565
MEM 1.500000 1720036009.6567
MEM 1.500000 1720036009.7570
MEM 1.500000 1720036009.8572
MEM 1.500000 1720036009.9575
MEM 1.500000 1720036010.0578
MEM 1.500000 1720036010.1582
MEM 1.500000 1720036010.2586
MEM 1.500000 1720036010.3588
MEM 1.500000 1720036010.4592
MEM 1.500000 1720036010.5594
MEM 1.500000 1720036010.6597
MEM 1.500000 1720036010.7601
MEM 1.500000 1720036010.8604
MEM 1.500000 1720036010.9607
MEM 1.500000 1720036011.0610
MEM 1.500000 1720036011.1613
MEM 1.500000 1720036011.2616
MEM 1.500000 1720036011.3619
MEM 1.500000 1720036011.4623
MEM 1.500000 1720036011.5625
MEM 1.500000 1720036011.6628
MEM 1.500000 1720036011.7631
MEM 1.500000 1720036011.8634
MEM 1.500000 1720036011.9638
MEM 1.500000 1720036012.0641
MEM 1.500000 1720036012.1644
MEM 1.500000 1720036012.2647
MEM 1.500000 1720036012.3650
MEM 1.500000 1720036012.4654
MEM 1.500000 1720036012.5657
MEM 1.500000 1720036012.6659
MEM 1.500000 1720036012.7662
MEM 1.500000 1720036012.8665
